"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SI","2024-06-23","95.5","1.92","6.33","Sánchez, Cristopher",666971,650911,"single","hit_into_play",,,,,6,"Lourdes Gurriel Jr.  singles on a ground ball to right fielder Nick Castellanos.","R","R","L","PHI","AZ","X",9,"ground_ball",3,2,2024,"1.26","0.68","0.37","2.4",,,,2,1,"Top",185.05,125.23,,,596117,,,-7.013778077126202,-138.8317917440893,-6.376953990075517,17.88549744365063,29.236045527211378,-22.12993079521427,"3.66","1.7",3,"68.9",-33,"97",2159,"7.1",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.44",0.06,0.052,"0.9",1,1,0,2,3,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",121,"-0.012","0.102","64.99948","6.34515"
"SI","2024-06-23","93.1","1.94","6.32","Sánchez, Cristopher",666971,650911,,"called_strike",,,,,7,"Lourdes Gurriel Jr.  singles on a ground ball to right fielder Nick Castellanos.","R","R","L","PHI","AZ","S",,,3,1,2024,"1.18","0.63","-0.79","1.75",,,,2,1,"Top",,,,,596117,,,-9.736342991706636,-135.15599689779697,-7.440753844716649,16.51430193192465,27.30659534177797,-22.98325671729133,"3.72","1.81",,,,"94.5",2070,"7.1",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.41",,,,,,,,3,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",123,"0","-0.034",,
"SI","2024-06-23","93.8","1.93","6.27","Sánchez, Cristopher",666971,650911,,"called_strike",,,,,8,"Lourdes Gurriel Jr.  singles on a ground ball to right fielder Nick Castellanos.","R","R","L","PHI","AZ","S",,,3,0,2024,"1.28","0.69","-0.08","1.62",,,,2,1,"Top",,,,,596117,,,-8.13430298969995,-136.22910674719662,-7.935776736469682,17.727255955718768,28.62985550364278,-21.969991271408038,"3.72","1.73",,,,"95",2142,"7",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.5",,,,,,,,3,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0","-0.022",,
"SI","2024-06-23","93.8","1.92","6.32","Sánchez, Cristopher",666971,650911,,"ball",,,,,14,"Lourdes Gurriel Jr.  singles on a ground ball to right fielder Nick Castellanos.","R","R","L","PHI","AZ","B",,,2,0,2024,"1.45","0.67","0.96","0.54",,,,2,1,"Top",,,,,596117,,,-5.758404434312533,-136.13622476249424,-10.780988304444707,19.348145821802415,30.393110909449067,-21.559256937264315,"3.74","1.81",,,,"94.7",2130,"7",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.49",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",119,"0","0.042",,
"CH","2024-06-23","85.2","2.04","6.14","Sánchez, Cristopher",666971,650911,,"ball",,,,,7,"Lourdes Gurriel Jr.  singles on a ground ball to right fielder Nick Castellanos.","R","R","L","PHI","AZ","B",,,1,0,2024,"1.46","0.23","-0.76","1.66",,,,2,1,"Top",,,,,596117,,,-9.638008165620464,-123.80369946931067,-4.782319998363726,16.862479649220422,22.246584957721474,-29.064113540122317,"3.77","1.76",,,,"86.7",2122,"7.1",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.41",,,,,,,,3,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",109,"0","0.026",,
"SI","2024-06-23","93.3","1.89","6.3","Sánchez, Cristopher",666971,650911,,"ball",,,,,14,"Lourdes Gurriel Jr.  singles on a ground ball to right fielder Nick Castellanos.","R","R","L","PHI","AZ","B",,,0,0,2024,"1.56","0.83","0.95","1.21",,,,2,1,"Top",,,,,596117,,,-5.938553625432533,-135.4250225847107,-9.221970565241122,20.519769290472244,30.320633247821604,-20.112335386487707,"3.72","1.71",,,,"94.3",2103,"7.1",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.44",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",118,"0","0.015",,
"SL","2024-06-23","83.9","1.89","6.36","Sánchez, Cristopher",677942,650911,"strikeout","called_strike",,,,,1,"Blaze Alexander called out on strikes.","R","R","L","PHI","AZ","S",2,,2,2,2024,"0.06","-0.61","-0.76","2.79",,,,1,1,"Top",,,,,596117,,,-6.311441648344953,-122.01680936438737,-0.6493311085116436,1.8059588004641725,23.844414833630765,-38.316172617401435,"3.24","1.58",,,,"84.8",1930,"6.9",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.58",,0,"0",1,0,0,,2,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",306,"0.015","-0.142",,
"CH","2024-06-23","84.7","2.14","6.23","Sánchez, Cristopher",677942,650911,,"ball",,,,,14,"Blaze Alexander called out on strikes.","R","R","L","PHI","AZ","B",,,1,2,2024,"1.46","0.14","2.16","2.25",,,,1,1,"Top",,,,,596117,,,-2.9377802115340583,-123.32734863832434,-3.249530355284957,15.51389655565158,25.303820609362816,-30.340189457333384,"3.3","1.59",,,,"85.8",1920,"7",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.5",,,,,,,,2,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",105,"0","0.027",,
"CH","2024-06-23","85.5","2.06","6.2","Sánchez, Cristopher",677942,650911,,"swinging_strike",,,,,14,"Blaze Alexander called out on strikes.","R","R","L","PHI","AZ","S",,,1,1,2024,"1.61","0.21","0.23","1.1",,,,1,1,"Top",,,,,596117,,,-7.648255258501649,-124.12657557440342,-6.170041139219906,18.215313032771846,26.367100218601873,-28.845696024285314,"3.21","1.53",,,,"86.3",2079,"7",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.46",,,,,,,,2,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",109,"0","-0.039","75.48536","8.85738"
"CH","2024-06-23","84.9","2.08","6.18","Sánchez, Cristopher",677942,650911,,"ball",,,,,13,"Blaze Alexander called out on strikes.","R","R","L","PHI","AZ","B",,,0,1,2024,"1.47","0.17","-1","0.35",,,,1,1,"Top",,,,,596117,,,-10.264745388138797,-123.07867697381002,-7.692139721711526,16.950151712679027,24.522711357781265,-29.04316749655446,"3.35","1.56",,,,"85.8",2050,"7.1",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.43",,,,,,,,2,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",109,"0","0.015",,
"SI","2024-06-23","94.2","1.85","6.31","Sánchez, Cristopher",677942,650911,,"foul",,,,,9,"Blaze Alexander called out on strikes.","R","R","L","PHI","AZ","S",,,0,0,2024,"1.44","0.56","0.42","2",,,,1,1,"Top",,,,,596117,,,-7.004968382660955,-136.9231253170643,-6.801951802255866,19.699107195332743,28.839390887542823,-23.86752738640679,"3.21","1.53",67,"82.6",3,"95.3",2076,"6.9",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.6",,,,,,,,2,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",122,"0","-0.023","72.68685","6.6895"
"SI","2024-06-23","93.3","1.87","6.39","Sánchez, Cristopher",606466,650911,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","PHI","AZ","X",6,"ground_ball",1,0,2024,"1.37","0.85","-0.27","2.43",,,,0,1,"Top",110.94,145.87,,,596117,,,-8.595438655815995,-135.4558559184757,-6.297519381608977,18.79521173013654,30.21371886413001,-20.47548186064623,"3.68","1.69",143,"109.7",7,"94",2078,"6.9",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.64",0.7,0.657,"0",1,0,0,4,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",122,"0.022","-0.262","77.77419","7.30832"
"SI","2024-06-23","93.9","1.8","6.34","Sánchez, Cristopher",606466,650911,,"ball",,,,,13,"Ketel Marte grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","R","L","PHI","AZ","B",,,0,0,2024,"1.36","0.86","-1.09","0.95",,,,0,1,"Top",,,,,596117,,,-10.57284971849248,-136.01483847850645,-10.200833722236709,19.145131101332357,28.2168297338905,-19.404246031819685,"3.67","1.72",,,,"94.8",2146,"7",745566,650911,596117,547180,681082,664761,607208,621311,669016,592206,"53.55",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",118,"0","0.034",,
"CH","2024-06-17","85.3","1.94","6.13","Sánchez, Cristopher",673490,650911,"field_out","hit_into_play",,,,,8,"Ha-Seong Kim pops out to second baseman Bryson Stott.","R","R","L","PHI","SD","X",4,"popup",1,2,2024,"1.37","0.02","0.26","1.97",,456781,,2,7,"Top",178.99,151.19,,,665561,,,-6.811982040015542,-124.04857858044107,-3.5591937725215383,15.515633183634174,24.694766773136283,-31.445469441608196,"3.42","1.55",160,"67.7",60,"86.4",1926,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.48",0.017,0.021,"0",1,0,0,3,58,4,"Changeup",8,2,2,8,2,8,2,8,"Standard","Standard",106,"0.004","-0.235","61.9695","6.98245"
"SI","2024-06-17","94.4","1.78","6.29","Sánchez, Cristopher",673490,650911,,"called_strike",,,,,6,"Ha-Seong Kim pops out to second baseman Bryson Stott.","R","R","L","PHI","SD","S",,,1,1,2024,"1.37","0.64","0.72","2.72",,456781,,2,7,"Top",,,,,665561,,,-5.886876408051018,-137.283596291541,-5.0705734375426905,18.646812683053703,31.193039555986864,-23.11595893692086,"3.49","1.65",,,,"95.4",2039,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.57",,,,,,,,58,3,"Sinker",8,2,2,8,2,8,2,8,"Standard","Standard",121,"0","-0.066",,
"CH","2024-06-17","84.2","1.83","6.16","Sánchez, Cristopher",673490,650911,,"ball",,,,,14,"Ha-Seong Kim pops out to second baseman Bryson Stott.","R","R","L","PHI","SD","B",,,0,1,2024,"1.49","0.16","1.42","1.13",,456781,,2,7,"Top",,,,,665561,,,-3.9743437728459656,-122.47932554655202,-5.669890784577062,15.733720018386698,24.824714723021703,-29.581195484116417,"3.44","1.65",,,,"85.3",2032,"7.1",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.44",,,,,,,,58,2,"Changeup",8,2,2,8,2,8,2,8,"Standard","Standard",108,"0","0.013",,
"SL","2024-06-17","84.2","1.87","6.3","Sánchez, Cristopher",673490,650911,,"called_strike",,,,,5,"Ha-Seong Kim pops out to second baseman Bryson Stott.","R","R","L","PHI","SD","S",,,0,0,2024,"-0.05","-0.18","0.15","2.84",,456781,,2,7,"Top",,,,,665561,,,-3.966615336868676,-122.55218636121819,-1.2506952622964058,0.38007051721500784,25.891168883661646,-33.91867774597242,"3.44","1.65",,,,"84.9",2051,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.61",,,,,,,,58,1,"Slider",8,2,2,8,2,8,2,8,"Standard","Standard",312,"0","-0.045",,
"SI","2024-06-17","94.6","1.77","6.33","Sánchez, Cristopher",630105,650911,"field_out","hit_into_play",,,,,3,"Jake Cronenworth grounds out, shortstop Trea Turner to first baseman Bryce Harper.","R","L","L","PHI","SD","X",6,"ground_ball",0,0,2024,"1.54","0.45","0.63","2.94",,456781,,1,7,"Top",121.96,174.68,,,665561,,,-6.49379960156173,-137.5333930479255,-4.1901054156821775,20.99999162442598,31.10910614894773,-25.671737616821662,"3.36","1.57",16,"74.3",-8,"95.7",2085,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.49",0.083,0.08,"0",1,0,0,2,57,1,"Sinker",8,2,2,8,2,8,2,8,"Standard","Standard",123,"0.006","-0.317","67.77983","5.99947"
"SI","2024-06-17","96.1","1.86","6.3","Sánchez, Cristopher",456781,650911,"double","hit_into_play",,,,,5,"Donovan Solano doubles (4) on a line drive to center fielder Brandon Marsh.   Jurickson Profar scores.","R","R","L","PHI","SD","X",8,"line_drive",0,1,2024,"1.54","0.71","0.21","2.41",,,595777,1,7,"Top",172.16,63.31,,,665561,,,-7.985978943982452,-139.6957432087698,-6.40517603906018,21.9336778850793,31.453922893176482,-21.580241084865033,"3.23","1.48",355,"97.6",23,"97.3",2186,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.46",0.317,0.423,"1.25",1,1,1,5,56,2,"Sinker",8,1,1,8,2,8,2,8,"Standard","Standard",130,"-0.009","1.004","71.98383","6.60413"
"SI","2024-06-17","93.9","1.81","6.22","Sánchez, Cristopher",456781,650911,,"swinging_strike",,,,,6,"Donovan Solano doubles (4) on a line drive to center fielder Brandon Marsh.   Jurickson Profar scores.","R","R","L","PHI","SD","S",,,0,0,2024,"1.58","0.73","0.79","2.1",,,595777,1,7,"Top",,,,,665561,,,-6.2171394067452335,-136.5655441047739,-6.6631308475952515,21.091784819286975,29.906250530144906,-21.73846177841983,"3.23","1.48",,,,"95.2",2144,"7.1",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.43",,,,,,,,56,1,"Sinker",8,1,1,8,1,8,1,8,"Standard","Standard",123,"0","-0.047","67.49392","6.44818"
"CH","2024-06-17","85.5","1.94","6.1","Sánchez, Cristopher",592518,650911,"strikeout","swinging_strike",,,,,8,"Manny Machado strikes out swinging.","R","R","L","PHI","SD","S",2,,0,2,2024,"1.57","0.62","0.14","1.95",,,595777,0,7,"Top",,,,,665561,,,-7.522248223720662,-124.25682873007035,-4.80265768057172,17.81674062102634,24.391494707840714,-24.931936096433898,"3.75","1.65",,,,"86.7",2248,"7.1",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.44",,0,"0",1,0,0,,55,4,"Changeup",8,1,1,8,1,8,1,8,"Standard","Standard",114,"0.005","-0.225","74.22123","9.01844"
"SI","2024-06-17","96.2","1.83","6.28","Sánchez, Cristopher",592518,650911,,"foul",,,,,14,"Manny Machado strikes out swinging.","R","R","L","PHI","SD","S",,,0,2,2024,"1.4","0.83","0.86","1.89",,,595777,0,7,"Top",,,,,665561,,,-5.823309975365177,-139.84250350911265,-7.995813447673205,19.623637141438646,33.13225981344568,-19.57537353951384,"3.75","1.65",181,"76.9",18,"97.2",2124,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.48",,,,,,,,55,3,"Sinker",8,1,1,8,1,8,1,8,"Standard","Standard",119,"0","0","68.72217","7.94448"
"SI","2024-06-17","95.9","1.75","6.27","Sánchez, Cristopher",592518,650911,,"swinging_strike",,,,,7,"Manny Machado strikes out swinging.","R","R","L","PHI","SD","S",,,0,1,2024,"1.44","0.99","-0.44","2.03",,,595777,0,7,"Top",,,,,665561,,,-9.180540424399522,-139.16692668890713,-7.898138216330523,20.85126324228961,33.36924195891079,-17.58136317929362,"3.75","1.65",,,,"96.8",2232,"7.1",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.41",,,,,,,,55,2,"Sinker",8,1,1,8,1,8,1,8,"Standard","Standard",127,"0","-0.073","79.76687","7.29472"
"SI","2024-06-17","94","1.72","6.28","Sánchez, Cristopher",592518,650911,,"called_strike",,,,,7,"Manny Machado strikes out swinging.","R","R","L","PHI","SD","S",,,0,0,2024,"1.42","0.99","-0.6","1.97",,,595777,0,7,"Top",,,,,665561,,,-9.295279778222893,-136.3960021477134,-7.744727513455474,19.79377180926247,30.35480576620037,-18.240774826775343,"3.85","1.78",,,,"95.3",2215,"7.2",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.29",,,,,,,,55,1,"Sinker",8,1,1,8,1,8,1,8,"Standard","Standard",127,"0","-0.063",,
"CH","2024-06-17","85.2","2.08","6.15","Sánchez, Cristopher",595777,650911,"single","hit_into_play",,,,,14,"Jurickson Profar singles on a line drive to left fielder David Dahl.","R","R","L","PHI","SD","X",7,"line_drive",0,1,2024,"1.58","0.22","1.13","1.98",,,,0,7,"Top",100.32,87.21,,,665561,,,-5.457660390299765,-123.95568597659697,-3.931478732199083,17.35259769024941,25.997017844141126,-29.3255902888085,"3.39","1.63",230,"76.3",18,"86",2187,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.58",0.943,0.854,"0.9",1,1,0,4,54,2,"Changeup",8,1,1,8,1,8,1,8,"Standard","Standard",115,"-0.005","0.435","62.8034","8.292"
"SL","2024-06-17","81.7","1.84","6.39","Sánchez, Cristopher",595777,650911,,"called_strike",,,,,3,"Jurickson Profar singles on a line drive to left fielder David Dahl.","R","R","L","PHI","SD","S",,,0,0,2024,"-0.22","-0.11","0.55","3.22",,,,0,7,"Top",,,,,665561,,,-2.506959373448855,-118.9575489421551,-0.3169898916448687,-1.6004031872139064,23.489127078793377,-33.38998098901636,"3.55","1.7",,,,"82.6",1916,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.59",,,,,,,,54,1,"Slider",8,1,1,8,1,8,1,8,"Standard","Standard",306,"0","-0.033",,
"CH","2024-06-17","84.8","1.88","6.22","Sánchez, Cristopher",665487,650911,"strikeout","swinging_strike",,,,,14,"Fernando Tatis Jr.  strikes out swinging.","R","R","L","PHI","SD","S",2,,2,2,2024,"1.46","0.19","0.35","1.36",,,,2,6,"Top",,,,,665561,,,-6.586850043106444,-123.30804045136519,-5.511414490079889,16.203901892037567,22.12295795504158,-29.427106874689187,"3.79","1.82",,,,"86.2",1931,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.47",,0,"0",1,0,0,,47,5,"Changeup",6,1,1,6,1,6,1,6,"Standard","Standard",108,"0.003","-0.084","68.11524","8.43013"
"SI","2024-06-17","93.9","1.79","6.26","Sánchez, Cristopher",665487,650911,,"swinging_strike",,,,,12,"Fernando Tatis Jr.  strikes out swinging.","R","R","L","PHI","SD","S",,,2,1,2024,"1.44","0.47","0.9","2.89",,,,2,6,"Top",,,,,665561,,,-5.532176660514961,-136.6852398651689,-4.148826669548763,19.279443388837045,27.348120949705564,-25.534103853619033,"3.79","1.82",,,,"95.2",2014,"6.8",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.68",,,,,,,,47,4,"Sinker",6,1,1,6,1,6,1,6,"Standard","Standard",121,"0","-0.032","74.89502","7.03943"
"SI","2024-06-17","93.3","1.75","6.31","Sánchez, Cristopher",665487,650911,,"foul",,,,,8,"Fernando Tatis Jr.  strikes out swinging.","R","R","L","PHI","SD","S",,,2,0,2024,"1.68","0.45","-0.01","1.96",,,,2,6,"Top",,,,,665561,,,-8.293853727010688,-135.42857090260202,-6.433571001270044,22.47499513361242,30.792055408256964,-25.31862593114837,"3.79","1.82",2,"84.3",-53,"94",2131,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.55",,,,,,,,47,3,"Sinker",6,1,1,6,1,6,1,6,"Standard","Standard",124,"0","-0.023","70.66476","7.39508"
"SI","2024-06-17","94.7","1.86","6.22","Sánchez, Cristopher",665487,650911,,"ball",,,,,14,"Fernando Tatis Jr.  strikes out swinging.","R","R","L","PHI","SD","B",,,1,0,2024,"1.7","0.57","1.11","2.13",,,,2,6,"Top",,,,,665561,,,-5.835961248050388,-137.68339848131245,-6.30007382818697,22.87916156646555,32.433267872885864,-23.627434163427104,"3.86","1.84",,,,"95.5",2175,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.59",,,,,,,,47,2,"Sinker",6,1,1,6,1,6,1,6,"Standard","Standard",122,"0","0.026",,
"SI","2024-06-17","95.1","1.8","6.29","Sánchez, Cristopher",665487,650911,,"ball",,,,,14,"Fernando Tatis Jr.  strikes out swinging.","R","R","L","PHI","SD","B",,,0,0,2024,"1.66","0.54","0.35","1.49",,,,2,6,"Top",,,,,665561,,,-7.5988282982125455,-138.02188397335317,-8.189893581239096,22.905677643877514,31.95992018227968,-23.57382532507581,"3.89","1.87",,,,"95.8",2179,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.56",,,,,,,,47,1,"Sinker",6,1,1,6,1,6,1,6,"Standard","Standard",126,"0","0.015",,
"SI","2024-06-17","93","1.89","6.32","Sánchez, Cristopher",650333,650911,"field_out","hit_into_play",,,,,3,"Luis Arraez grounds out to first baseman Bryce Harper.","R","L","L","PHI","SD","X",3,"ground_ball",0,0,2024,"1.41","0.63","0.62","3.24",,,,1,6,"Top",160.16,163.18,,,665561,,,-6.458973279075973,-135.20692586947325,-3.5319721482056017,18.73075550108971,29.96962968412629,-23.81534111698231,"3.22","1.51",71,"88.5",4,"94.1",2128,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.48",0.446,0.409,"0",1,0,0,2,46,1,"Sinker",6,1,1,6,1,6,1,6,"Standard","Standard",126,"0.006","-0.162","62.54467","5.84436"
"SL","2024-06-17","85.1","1.78","6.3","Sánchez, Cristopher",543309,650911,"field_out","hit_into_play",,,,,14,"Kyle Higashioka grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","SD","X",5,"ground_ball",0,2,2024,"-0.05","-0.4","0.07","1.34",,,,0,6,"Top",109.74,171.04,,,665561,,,-3.96635689946388,-123.86830327439787,-4.499055823066365,0.38023668090717555,26.47835663585561,-35.56843912392098,"3.43","1.61",2,"71.5",-29,"85.6",2124,"6.7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.75",0.043,0.036,"0",1,0,0,2,45,4,"Slider",6,1,1,6,1,6,1,6,"Standard","Standard",312,"0.01","-0.146","62.35361","7.39363"
"CH","2024-06-17","86.1","2","6.19","Sánchez, Cristopher",543309,650911,,"foul",,,,,14,"Kyle Higashioka grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","SD","S",,,0,2,2024,"1.5","0.12","0.62","0.95",,,,0,6,"Top",,,,,665561,,,-6.391894570430602,-125.13407166990925,-6.477380936325224,17.090126410193477,25.554511505902354,-29.72522780702984,"3.43","1.61",2,"78",-36,"87",2203,"6.9",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.55",,,,,,,,45,3,"Changeup",6,1,1,6,1,6,1,6,"Standard","Standard",112,"0","0","73.9516","8.12708"
"CH","2024-06-17","84.7","1.94","6.19","Sánchez, Cristopher",543309,650911,,"called_strike",,,,,8,"Kyle Higashioka grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","SD","S",,,0,1,2024,"1.37","0.11","0.21","1.78",,,,0,6,"Top",,,,,665561,,,-6.8708260100765735,-123.16851460868982,-4.199457915849307,15.30509701916487,24.033974948738695,-30.426957470801696,"3.61","1.74",,,,"85.8",2199,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.51",,,,,,,,45,2,"Changeup",6,1,1,6,1,6,1,6,"Standard","Standard",113,"0","-0.049",,
"SI","2024-06-17","93.1","1.7","6.35","Sánchez, Cristopher",543309,650911,,"called_strike",,,,,6,"Kyle Higashioka grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","SD","S",,,0,0,2024,"1.41","0.95","0.48","2.5",,,,0,6,"Top",,,,,665561,,,-6.3025717313629865,-135.3963095988374,-6.259287823121706,18.710492227101206,29.807862315727235,-19.341533112551062,"3.56","1.72",,,,"94.2",2274,"7",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.54",,,,,,,,45,1,"Sinker",6,1,1,6,1,6,1,6,"Standard","Standard",127,"0","-0.033",,
"CH","2024-06-17","84.5","1.93","6.21","Sánchez, Cristopher",701538,650911,"strikeout","swinging_strike",,,,,14,"Jackson Merrill strikes out swinging.","R","L","L","PHI","SD","S",2,,0,2,2024,"1.58","0.03","0.61","1.07",,,673490,2,5,"Top",,,,,665561,,,-6.311354407659645,-122.7252351723642,-5.692205276541424,17.18771374165856,25.64123078974278,-30.87250546467497,"3.67","1.7",,,,"85.7",1930,"7.3",745567,650911,665561,547180,681082,664761,607208,621311,669016,592206,"53.23",,0,"0",1,0,0,,37,3,"Changeup",3,1,1,3,1,3,1,3,"Standard","Standard",109,"0.028","-0.143","63.81914","8.50625"
